"USERID"	"ITEM_ID"	"ITEM_NUM"	"SCORE"	"RANK"	"TIMESTAMP"	"MODEL"	"PARAMETERS"	"REC_BATCH_ID"
1826	227066	50152	5.0314078330000003	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1833	227066	50152	4.9864320759999998	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1844	227066	50152	5.2908053400000004	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1924	227066	50152	4.2105603220000001	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1433	227356	50230	4.5259108540000001	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1517	227356	50230	4.7384405139999997	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1587	227356	50230	5.6118645669999996	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1642	227356	50230	4.3502464290000002	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1660	227356	50230	4.8154191969999998	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1709	227356	50230	4.2930254940000001	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1754	227356	50230	5.7064728740000001	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1523	227612	50280	4.8292822839999996	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1526	227612	50280	4.9838333129999999	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1760	227612	50280	4.7105536460000001	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1809	227612	50280	4.971547127	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1819	227612	50280	4.0128936770000001	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1835	227612	50280	5.5114588739999997	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1895	227612	50280	5.5215601919999999	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1436	227869	50357	6.349244595	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1439	227869	50357	3.7750630379999999	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1653	227869	50357	4.9080319399999999	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1675	227869	50357	7.4503779410000002	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1816	227869	50357	5.4054794309999998	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1840	227869	50357	4.7800121310000003	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1762	227913	50369	5.5915412900000003	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1429	227915	50370	6.0529465680000003	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1571	227915	50370	5.0602121350000004	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1887	227915	50370	4.6264553069999996	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1797	228003	50399	4.9692091940000003	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3277	228663	50554	7.0781807900000002	10		"user_knn"	"{""nnbrs"": 20}"	1
4998	228663	50554	6.661829472	9		"user_knn"	"{""nnbrs"": 20}"	1
1559	228695	50559	5.6364798550000001	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1815	228735	50573	6.0574717519999997	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1899	228735	50573	5.1684522629999998	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1902	228735	50573	6.8707408909999996	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1527	228769	50580	4.89003706	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1882	228769	50580	4.5202355379999997	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1688	228813	50593	4.7089438440000002	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1507	228995	50649	5.3794846529999996	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1558	228995	50649	4.6741719249999996	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1565	228995	50649	4.4514303210000001	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1580	228995	50649	5.0125765800000002	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1595	228995	50649	5.2643394470000002	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1695	228995	50649	5.0382885929999999	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1719	228995	50649	5.1940279010000001	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1531	229055	50668	5.266010284	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1815	229055	50668	5.8996782300000001	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1563	229117	50684	5.1652426719999998	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1762	229117	50684	5.6289091109999996	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1441	229259	50722	4.8408584589999997	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1515	229259	50722	4.8050656319999998	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1705	229259	50722	4.5184378619999999	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1786	229259	50722	5.5028266910000001	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1842	229259	50722	4.6772003169999996	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1880	229259	50722	4.3042249679999998	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1921	229259	50722	4.6603817940000001	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1563	229801	50874	5.0703554149999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1447	229843	50889	6.3100366589999997	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1564	229843	50889	5.7964067459999997	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1720	229843	50889	4.9384555819999996	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1802	229843	50889	6.2577595710000002	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1897	229843	50889	5.0683670039999997	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1960	229843	50889	6.5246524810000004	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1672	230345	51018	5.5154423709999998	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1450	231011	51188	6.358934402	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1451	231011	51188	5.0191726680000004	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1459	231011	51188	4.9135193819999996	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1582	231011	51188	4.5499000550000002	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1640	231011	51188	5.1120367050000004	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1782	231011	51188	5.490650177	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1642	231035	51191	4.3493328089999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1456	231287	51260	4.5087952610000004	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1685	231287	51260	4.6307435039999998	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1760	231287	51260	4.9729280469999999	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1764	231287	51260	3.9022390840000001	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1835	231287	51260	5.3395447730000001	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1895	231287	51260	5.2628221509999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1957	231287	51260	5.2209057809999999	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1456	231289	51261	4.5087952610000004	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1679	231289	51261	4.4420642849999998	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1685	231289	51261	4.6307435039999998	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1715	231289	51261	5.0327973369999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1760	231289	51261	4.9729280469999999	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1764	231289	51261	3.9022390840000001	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1835	231289	51261	5.3395447730000001	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1895	231289	51261	5.2628221509999999	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1957	231289	51261	5.2209057809999999	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1589	231575	51330	6.1142201419999997	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1780	231701	51347	4.0796523090000001	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1465	232139	51430	5.0977358820000003	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1632	232139	51430	6.0469145769999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1538	232745	51576	5.4420580860000003	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1629	232745	51576	4.9223484989999999	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1647	232745	51576	4.6364483830000003	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1707	232745	51576	4.0017852779999998	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1773	232745	51576	4.6839890479999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1541	233167	51677	4.7467408180000001	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1651	233167	51677	4.6632146839999997	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1766	233167	51677	4.2581748959999999	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1824	233167	51677	4.6696019169999996	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1913	233167	51677	5.449206352	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1797	233207	51689	4.9692091940000003	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1440	233251	51692	4.8311800959999998	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1446	233251	51692	4.7255792620000001	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1471	233251	51692	4.946307182	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1662	233251	51692	4.7222604749999997	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1908	233251	51692	4.5525779719999999	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1913	233251	51692	5.4782462120000002	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1644	233995	51884	5.6340193750000003	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1678	233995	51884	4.3267431260000002	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1653	234005	51888	4.5665822030000003	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1438	234089	51903	5.2881531720000003	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1458	234089	51903	4.784649849	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1471	234089	51903	4.9643812179999998	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1753	234089	51903	5.4603972430000001	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1769	234089	51903	4.8856477739999997	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1824	234089	51903	4.6705307960000004	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1846	234089	51903	4.2849392890000004	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1448	234352	51969	6.1747207639999999	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1468	234352	51969	4.7236723899999999	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1507	234352	51969	5.7157392500000004	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1573	234352	51969	4.8209857940000003	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1579	234352	51969	5.1251468659999997	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1595	234352	51969	5.8582983019999997	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1682	234352	51969	5.1722831730000003	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1695	234352	51969	5.3625936510000001	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1715	234352	51969	5.2873296740000004	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1719	234352	51969	5.3236045839999999	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1775	234352	51969	5.2018275259999998	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1808	234352	51969	5.3660941119999999	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1817	234352	51969	5.0698471070000002	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1822	234352	51969	5.6888928410000004	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1835	234352	51969	5.4980421069999998	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1886	234352	51969	5.8653407099999999	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1923	234352	51969	4.7243041989999996	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1715	235085	52155	5.0890755649999999	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1509	235437	52245	4.760477066	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1524	235437	52245	4.4017148019999999	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1538	235437	52245	5.3959827420000002	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1569	235437	52245	4.4316430090000001	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1552	235581	52276	4.9477877619999999	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1596	235581	52276	6.3123941419999996	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1672	235581	52276	6.5021839139999997	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1763	235581	52276	5.51196909	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1778	235581	52276	5.1897649770000003	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1469	235787	52333	5.3349046710000003	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1504	235787	52333	4.6443500520000001	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1511	235787	52333	4.8705668449999999	5		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1540	235787	52333	4.7938075070000004	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1773	235787	52333	4.787742615	3		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1781	235787	52333	3.9734394549999998	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1666	235835	52345	4.9942774769999998	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1770	235835	52345	4.9510107039999998	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1469	235849	52350	5.3420162199999996	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1774	235855	52353	4.4658856389999997	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3282	236001	52385	6.866466999	6		"user_knn"	"{""nnbrs"": 20}"	1
1592	236851	52550	5.0184569359999998	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1714	236851	52550	5.8011870380000001	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1567	237458	52683	5.0772767070000002	8		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1758	237458	52683	4.7194237709999998	7		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1662	238034	52787	4.8513150219999996	1		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1442	238234	52834	3.5599331859999999	10		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1587	238312	52848	5.5745081900000004	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1575	238590	52880	4.7597637180000003	4		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1837	238590	52880	6.0590920449999999	2		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1653	239676	53081	4.5884056089999996	9		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3271	240054	53146	5.9411573410000003	5		"user_knn"	"{""nnbrs"": 20}"	1
3272	240054	53146	7.3895444870000002	4		"user_knn"	"{""nnbrs"": 20}"	1
3273	240054	53146	7.0719118119999997	4		"user_knn"	"{""nnbrs"": 20}"	1
3275	240054	53146	7.3211183550000003	4		"user_knn"	"{""nnbrs"": 20}"	1
3277	240054	53146	7.5876498220000004	2		"user_knn"	"{""nnbrs"": 20}"	1
3278	240054	53146	7.8608646389999999	3		"user_knn"	"{""nnbrs"": 20}"	1
3279	240054	53146	8.0683317179999996	3		"user_knn"	"{""nnbrs"": 20}"	1
3280	240054	53146	7.0655345919999997	6		"user_knn"	"{""nnbrs"": 20}"	1
3281	240054	53146	7.3544054030000003	2		"user_knn"	"{""nnbrs"": 20}"	1
3282	240054	53146	6.9226779939999998	3		"user_knn"	"{""nnbrs"": 20}"	1
3284	240054	53146	7.6532754900000004	4		"user_knn"	"{""nnbrs"": 20}"	1
3285	240054	53146	6.1103444099999997	1		"user_knn"	"{""nnbrs"": 20}"	1
3286	240054	53146	6.7738018039999996	2		"user_knn"	"{""nnbrs"": 20}"	1
3287	240054	53146	6.804759979	3		"user_knn"	"{""nnbrs"": 20}"	1
3288	240054	53146	7.4775476459999997	7		"user_knn"	"{""nnbrs"": 20}"	1
3289	240054	53146	6.6388702390000001	3		"user_knn"	"{""nnbrs"": 20}"	1
3290	240054	53146	7.1275696750000002	5		"user_knn"	"{""nnbrs"": 20}"	1
3292	240054	53146	6.9710927009999999	4		"user_knn"	"{""nnbrs"": 20}"	1
4997	240054	53146	6.8222432140000002	4		"user_knn"	"{""nnbrs"": 20}"	1
4998	240054	53146	7.048915386	4		"user_knn"	"{""nnbrs"": 20}"	1
4999	240054	53146	7.5096740720000001	6		"user_knn"	"{""nnbrs"": 20}"	1
1797	240054	53146	4.9726042750000001	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
1818	240054	53146	5.1353163720000001	6		"biased_mf"	"{""features"": 20, ""iterations"": 20, ""reg"": 0.1}"	1
3271	240070	53149	5.9411573410000003	3		"user_knn"	"{""nnbrs"": 20}"	1
3272	240070	53149	7.3895444870000002	5		"user_knn"	"{""nnbrs"": 20}"	1
3273	240070	53149	7.0719118119999997	2		"user_knn"	"{""nnbrs"": 20}"	1
3275	240070	53149	7.3211183550000003	2		"user_knn"	"{""nnbrs"": 20}"	1
3277	240070	53149	7.5876498220000004	3		"user_knn"	"{""nnbrs"": 20}"	1
3278	240070	53149	7.8608646389999999	2		"user_knn"	"{""nnbrs"": 20}"	1
3279	240070	53149	8.0683317179999996	2		"user_knn"	"{""nnbrs"": 20}"	1
3280	240070	53149	7.0655345919999997	5		"user_knn"	"{""nnbrs"": 20}"	1
3281	240070	53149	7.3544054030000003	4		"user_knn"	"{""nnbrs"": 20}"	1
3282	240070	53149	6.9226779939999998	4		"user_knn"	"{""nnbrs"": 20}"	1
3284	240070	53149	7.6532754900000004	2		"user_knn"	"{""nnbrs"": 20}"	1
3285	240070	53149	6.1103444099999997	3		"user_knn"	"{""nnbrs"": 20}"	1
3286	240070	53149	6.7738018039999996	4		"user_knn"	"{""nnbrs"": 20}"	1
3287	240070	53149	6.804759979	2		"user_knn"	"{""nnbrs"": 20}"	1
3288	240070	53149	7.4775476459999997	8		"user_knn"	"{""nnbrs"": 20}"	1
3289	240070	53149	6.6388702390000001	4		"user_knn"	"{""nnbrs"": 20}"	1
3290	240070	53149	7.1275696750000002	3		"user_knn"	"{""nnbrs"": 20}"	1
3292	240070	53149	6.9710927009999999	3		"user_knn"	"{""nnbrs"": 20}"	1
4997	240070	53149	6.8222432140000002	3		"user_knn"	"{""nnbrs"": 20}"	1
4998	240070	53149	7.048915386	5		"user_knn"	"{""nnbrs"": 20}"	1
4999	240070	53149	7.5096740720000001	5		"user_knn"	"{""nnbrs"": 20}"	1
